treść,NAZWA_Sekcji,ID SekcjI (stała),id sekcji nadrzędnej (Stała),ID_TAB,data SFCR,wersja SFCR,numer zakładu w systemie UKNF (kod zakładu)
"Z uwagi na długoterminowy charakter zobowiązań ubezpieczeniowych, Spółka jest narażona na 
ryzyko związane ze spadkiem/wzrostem stóp procentowych. Wzajemna zależność pomiędzy 
strategią inwestycyjną i zobowiązaniami wobec ubezpieczonych jest integralną częścią systemu 
zarządzania ryzykiem. Ryzyko stóp procentowych jest odzwierciedlone w profilu ryzyka jak również 
TUiR Allianz Polska S. A. 
 
 
 
Sprawozdanie o wypłacalności i kondycji finansowej 
31 grudnia 2022 r. 
 
69 
 
jest zarządzane poprzez dobór aktywów dopasowanych poprzez swoją wrażliwość na zmiany stóp 
procentowych do analogicznej wrażliwości zobowiązań. Dodatkowo Spółka posiada odpowiednie 
limity niedopasowania aktywów i zobowiązań wrażliwych na zmianę stopy procentowej. Pierwszy 
limit jest wyznaczony jako planowane niedopasowanie czasu do zapadalności (duracji) pomiędzy 
aktywami i zobowiązaniami w latach powiększone/pomniejszone o 1 rok. Planowane 
niedopasowanie czasu do zapadalności jest wyznaczane na dany rok podczas dialogu 
planistycznego. Drugi limit dotyczy maksymalnej wrażliwości na wzrost stóp procentowych o 100 
punktów bazowych. 
Limity są monitorowane w okresach raportowych oraz w przypadku istotnej zmiany w profilu ryzyka. 
Koncentracja ryzyka 
Spółka obserwuje koncentrację zobowiązań i aktywów o średnim czasie do zapadalności poniżej 
5 lat. 
Analiza wrażliwości i testy warunków skrajnych 
Analiza wrażliwości (oparta o scenariusz testów warunków skrajnych) dla ryzyka stóp 
procentowych wykazała, iż szok na tym ryzyku (wzrost stóp procentowych o 100 punktów 
bazowych) spowodowałby stratę środków własnych w wysokości 27,1 mln zł oraz spadek 
kapitałowego wymogu wypłacalności o 2,3 mln zł i w rezultacie spadek współczynnika 
wypłacalności o 3 punkty procentowe.",C.2.5 Ryzyko stopy procentowej  ,79,19,2,2023,1,259400IBCICD0KY7ZW46
"Stosowane techniki ograniczania ryzyka rynkowego są monitorowane w zakresie ciągłej ich 
skuteczności. Odbywa się to przede wszystkim poprzez: stałe monitorowanie realizacji systemu 
limitów inwestycyjnych oraz struktury i wielkości wymogu kapitałowego SCR, w tym jego części 
związanej z ryzykiem rynkowym, i w konsekwencji prowadzenia działalności zgodnie z przyjętym 
apetytem na ryzyko. Monitorowany wymóg SCR, w tym dla poszczególnych typów ryzyka, 
obliczany jest kwartalnie. W ramach monitorowania uwzględnia się szczególnie wpływ 
efektywnego dopasowania przepływów pieniężnych z aktywów i zobowiązań zakładu i związanych 
z nim ryzyk. 
Dodatkowo na bazie ciągłej odbywa się monitorowanie zdarzeń operacyjnych (które mogą 
prowadzić do wystąpienia różnych typów ryzyka), oraz mitygacji, rozwoju i pojawiania się nowych 
istotnych zagrożeń i ryzyk kluczowych, które są raportowane kwartalnie.",C.2.6 Ciągła skuteczność mitygacji ryzyka  ,80,19,2,2023,1,259400IBCICD0KY7ZW46
"Spółka zaktualizowała system limitów na ryzyko rynkowe podczas aktualizacji wewnętrznej 
Strategii Ryzyka. 
Ponadto Spółka dokonała aktualizacji limitów inwestycyjnych w ramach aktualizacji SAA na 2022 
rok. 
Portfel Spółki w części pochodzącej z byłej spółki Aviva TUO S.A. został objęty standardami i 
metodyką Grupy Allianz w zakresie środków zastosowanych w celu oceny ryzyka rynkowego. 
W okresie sprawozdawczym nie było innych istotnych zmian w środkach zastosowanych w celu 
oceny ryzyka aktuarialnego w Spółce. 
 
Obserwowany był wzrost poziomu stóp wolnych od ryzyka w związku z podwyżkami stóp 
procentowych przeprowadzonych przez Radę Polityki Pieniężnej w 2022 roku w związku z 
przeciwdziałaniem rosnącej inflacji. Wzrost poziomu stóp wolnych od ryzyka spowodował wzrost 
ryzyka stóp procentowych. 
TUiR Allianz Polska S. A. 
 
 
 
Sprawozdanie o wypłacalności i kondycji finansowej 
31 grudnia 2022 r. 
 
70 
 
Spółka sprzedała jednostki funduszy inwestycyjnych, na których zostało zastosowane podejście 
„Look-Through Approach” (205 mln zł w drugim kwartale oraz 161 mln zł w czwartym kwartale), co 
obniżyło ryzyko spreadów kredytowych.  
W okresie sprawozdawczym zmniejszyła się wartość pozycji „Udziały w jednostkach powiązanych, 
w tym udziały kapitałowe” z uwagi utraty kontroli nad PTE Allianz Polska S.A. oraz znaczącego 
wpływu na Towarzystwo Ubezpieczeń Allianz Życie Polska Spółka Akcyjna w związku z 
połączeniem 2022 roku. Wartość tych jednostek została wykazana w pozycji „Akcje i udziały” w 
związku ze zmianą klasyfikacji.  
1) 
PTE Allianz Polska S.A. po połączeniu z Aviva PTE Aviva Santander S.A. 
2) 
TFI Allianz Polska S.A. po połączeniu z Aviva Investors Poland TFI S.A. 
3) 
Towarzystwa Ubezpieczeń Allianz Życie Polska Spółka Akcyjna po połączeniu z Aviva 
Towarzystwo Ubezpieczeń na Życie Spółka Akcyjna 
Ponadto nastąpiła aktualizacja wyceny nieruchomości należącej do Spółki, co spowodowało 
spadek jej wartości o 58,8 mln zł i tym samym spadek ryzyka cen nieruchomości. 
Dodatkowo zmalała wartość najlepszego oszacowania rezerw techniczno-ubezpieczeniowych 
netto z powodu wzrostu poziomu stóp wolnych od ryzyka.  
W okresie sprawozdawczym nie było innych istotnych zmian w ekspozycji na ryzyko rynkowe dla 
Spółki.",C.2.7 Istotne zmiany w okresie sprawozdawczym  ,81,19,2,2023,1,259400IBCICD0KY7ZW46
Ryzyko kredytowe,C.3 Ryzyko kredytowe,20,17,2,2023,1,259400IBCICD0KY7ZW46
"Składka zbierana od ubezpieczających oraz kapitał, który jest potrzebny, aby prowadzić 
działalność ubezpieczeniową są inwestowane w większości w instrumenty o stałym dochodzie, np. 
w obligacje skarbowe, w obligacje korporacyjne lub w pożyczki. Spółka jest narażona na 
potencjalne straty w wycenie aktywów Zakładu, które mogą wyniknąć ze zmian jakości kredytowej 
emitentów posiadanych instrumentów. 
Koncentracja ryzyka 
Spółka posiada koncentrację w obligacjach skarbowych. Ponadto Spółka obserwuje koncentrację 
ekspozycji na akcje w ramach udziałów w podmiotach z grupy kapitałowej, do której Spółka należy: 
TU Allianz Życie Polska S.A., TFI Allianz Polska S.A., PTE Allianz Polska S.A., 
Allianz Polska Services Sp. z o.o. W przypadku ryzyka spreadów kredytowych Spółka rozpoznaje 
koncentrację w ekspozycjach o stopniu jakości kredytowej A.",C.3.1 Ryzyko kredytowe – portfel inwestycyjny  ,82,20,2,2023,1,259400IBCICD0KY7ZW46
"Ryzyko kredytowe z tytułu reasekuracji powstaje, gdy ekspozycja na ryzyko ubezpieczeniowe jest 
transferowana przez Spółkę do reasekuratorów, w celu ograniczania ryzyka ubezpieczeniowego. 
Potencjalna strata może się pojawić zarówno z tytułu nieodzyskiwalności wymaganych należności 
reasekuracyjnych, jak i z tytułu utraty pokrycia reasekuracyjnego na dany okres. 
Koncentracja ryzyka 
Istotna koncentracja w zakresie reasekuracji występuje wobec podmiotów z grupy kapitałowej, do 
której Spółka należy.",C.3.2 Ryzyko kredytowe – reasekuracja  ,83,20,2,2023,1,259400IBCICD0KY7ZW46
"TUiR Allianz Polska S.A. używa następujących technik mitygacji ryzyka w celu ograniczenia ryzyka 
niewykonania zobowiązania przez kontrahenta. 
 
Tabela 12 Mitygacja ryzyk 
Instrument 
 
Mitygacja ryzyka 
Umowy reasekuracji 
 
Spółka może wymagać zabezpieczenia w postaci depozytu lub innych instrumentów 
finansowych w celu mitygacji ryzyka kredytowego. Spółka monitoruje limity na ekspozycję wobec 
reasekuratorów w dedykowanym systemie do zarządzania limitami CRisP. 
TUiR Allianz Polska S. A. 
 
 
 
Sprawozdanie o wypłacalności i kondycji finansowej 
31 grudnia 2022 r. 
 
72 
 
Instrumenty o stałym 
dochodzie 
 
Spółka inwestuje głównie w papiery o wysokim stopniu jakości kredytowej oraz ogranicza 
ekspozycje powodujące dużą koncentrację w portfelu. Jednym z wymogów jest posiadanie 
portfela o wysokim stopniu dywersyfikacji. Spółka monitoruje limity na ekspozycję wobec 
kontrahentów w dedykowanym systemie do zarządzania limitami CRisP. 
Stosowane techniki ograniczania ryzyka kredytowego są monitorowane w zakresie ciągłej ich 
skuteczności. Odbywa się to przede wszystkim poprzez: stałe monitorowanie struktury i wielkości 
wymogu kapitałowego SCR, w tym jego części związanej z ryzykiem kredytowym, i w konsekwencji 
prowadzenia działalności zgodnie z przyjętym apetytem na ryzyko. Monitorowany wymóg SCR, w 
tym dla poszczególnych typów ryzyka, obliczany jest kwartalnie. W ramach monitorowania 
uwzględnia się szczególnie system limitów kredytowych. 
Dodatkowo na bazie ciągłej odbywa się monitorowanie zdarzeń operacyjnych (które mogą 
prowadzić do wystąpienia różnych typów ryzyka), oraz mitygacji, rozwoju i pojawiania się nowych 
istotnych zagrożeń i ryzyk kluczowych, które są raportowane kwartalnie.",C.3.3 Dywersyfikacja oraz ograniczanie ryzyk  ,84,20,2,2023,1,259400IBCICD0KY7ZW46
"Portfel Spółki w części pochodzącej z byłej spółki Aviva TUO S.A. został objęty standardami i 
metodyką Grupy Allianz w zakresie środków zastosowanych w celu oceny ryzyka kredytowego. 
W okresie sprawozdawczym nie było innych istotnych zmian w środkach zastosowanych w celu 
oceny ryzyka aktuarialnego w Spółce. 
 
Spółka sprzedała jednostki funduszy inwestycyjnych, na których zostało zastosowane podejście 
„Look-Through Approach” (205 mln zł w drugim kwartale oraz 161 mln zł w czwartym kwartale). 
W okresie sprawozdawczym nastąpił wzrost wartości depozytów i środków pieniężnych, łącznie o 
216 mln zł, co wpływało na wzrost wartości ryzyka kredytowego (ryzyko spreadów kredytowych, 
ryzyko koncentracji aktywów, ryzyko niewykonania zobowiązania przez kontrahenta). 
Spółka zaktualizowała sumę ubezpieczenia największej koncentracji na ryzyko pożaru w promieniu 
200 metrów w podmodule ryzyka katastroficznego w ubezpieczeniach innych, niż na życie. Zmiana 
ta spowodowała spadek wielkości efektu mitygacji ryzyka w kalkulacji modułu ryzyka niewykonania 
zobowiązania przez kontrahenta oraz spadek wartości tego ryzyka. 
W okresie sprawozdawczym nie było innych istotnych zmian w ekspozycji na ryzyko kredytowe dla 
Spółki.",C.3.4 Istotne zmiany w okresie sprawozdawczym  ,85,20,2,2023,1,259400IBCICD0KY7ZW46
Ryzyko płynności,C.4 Ryzyko płynności,21,17,2,2023,1,259400IBCICD0KY7ZW46
"Portfel Spółki w części pochodzącej z byłej spółki Aviva TUO S.A. został objęty standardami i 
metodyką Grupy Allianz w zakresie środków zastosowanych w celu oceny ryzyka płynności. 
W okresie sprawozdawczym nie było innych istotnych zmian w środkach zastosowanych w celu 
oceny ryzyka aktuarialnego w Spółce. 
 
W okresie sprawozdawczym nie było istotnych zmian w ekspozycji Spółki na ryzyko płynności.",C.4.1 Istotne zmiany w okresie sprawozdawczym  ,86,21,2,2023,1,259400IBCICD0KY7ZW46
Ryzyko operacyjne,C.5 Ryzyko operacyjne,22,17,2,2023,1,259400IBCICD0KY7ZW46
"Portfel spółki w części pochodzącej z byłej spółki Aviva TUO S.A. został objęty standardami i 
metodyka Grupy Allianz w zakresie środków zastosowanych w celu oceny ryzyka operacyjnego. 
W okresie sprawozdawczym rozwijany był proces monitorowania ryzyk operacyjnych i środowiska 
kontroli (Integrated Risk and Control System) – w szczególności w zakresie monitorowania ryzyk 
obszaru technologii informatycznych i skuteczności działań mitygujących.  
 
W okresie sprawozdawczym Spółka obserwuje wzrost ekspozycji na ryzyko operacyjne związane 
z: 
 
• 
obszarem IT, w szczególności wzrost narażenia na ryzyko ataków cybernetycznych 
skutkujących jednoczesnym wyciekiem danych. Ekspozycja ryzyka wynika ze zmian 
technologicznych, przepisów prawa (m.in. RODO), rosnącej zależności od systemów i 
sieci informatycznych obsługujących pracę zdalną w hybrydowym modelu pracy, 
eskalacji działań w konfliktach międzypaństwowych, jak również operacyjnym łączeniem 
systemów i procesów w związku z połączeniem Spółki z Aviva TUO S.A . 
• 
obszarem HR wynikającym z ograniczonej dostępności pracowników w związku z 
pandemią COVID-19, zmianą trybu pracy, a także nasileniem się rotacji pracowników w 
związku z połączeniem Spółki z Aviva TUO S.A.",C.5.1 Istotne zmiany w okresie sprawozdawczym  ,87,22,2,2023,1,259400IBCICD0KY7ZW46
Pozostałe istotne ryzyka,C.6 Pozostałe istotne ryzyka,23,17,2,2023,1,259400IBCICD0KY7ZW46
"Ryzyko strategiczne to ryzyko nieoczekiwanej ujemnej zmiany wartości firmy wynikającej z 
niekorzystnego wpływu decyzji menedżerskich odnośnie strategii biznesowej i jej wdrażania.  
Ocena ryzyka 
Ryzyko strategiczne, zgodnie z zasadami przyjętymi w Grupie Allianz, jest oceniane i analizowane 
w procesach przygotowywania planów działania i przy corocznym przeglądzie strategii (tzw. dialog 
planistyczny i strategiczny) przeprowadzanych w TUiR Allianz Polska S.A. W celu zapewnienia 
prawidłowej realizacji celów strategicznych w ramach bieżącego planu biznesowego, wykonywane 
są kontrole realizacji strategii. Polegają one na analizie wykonania i w ramach procesu 
planistycznego i ustalania strategii uzgodnieniu weryfikacji odpowiednich celów biznesowych. Stale 
monitorowane są również warunki rynkowe i konkurencyjne, wymagania rynku kapitałowego, 
warunki regulacyjne itd., aby zdecydować, czy konieczne są dodatkowe dostosowania strategii. 
W/w działania odbywają w ramach warsztatów i pracy dedykowanego zespołu ekspertów firmy 
wraz z udziałem wyższej kadry zarządczej i członków Zarządu. Ponadto decyzje strategiczne są 
omawiane w różnych stałych, specjalistycznych komitetach Zarządu (np. Finansowo-Inwestycyjny, 
Ryzyka). Ocena odpowiednich ryzyk jest podstawowym elementem tych dyskusji, w ramach 
których omawiane są indywidualne zagrożenia jak też dokonywana jest analiza zdarzeń 
historycznych i możliwych scenariuszy skrajnego rozwoju zdarzeń.  
Koncentracja ryzyka 
Spółka obserwuje stopniowy wzrost koncentracji ekspozycji na ryzyko strategiczne w zakresie 
związanym z wdrażaniem zmian prawnych i nowych rozwiązań obszaru IT generujących ryzyko 
istotnej i gwałtownej zmiany środowiska biznesowego branży ubezpieczeniowej w Polsce. 
Analiza wrażliwości i testy warunków skrajnych 
Ryzyko strategiczne generuje zagrożenie dla realizacji przez Spółkę przede wszystkim zyskownej 
sprzedaży nowych umów ubezpieczenia i wynikającego stąd wzrostu zysków. Analiza wrażliwości 
(oparta o scenariusz testów warunków skrajnych) uwzględniała brak takiego wzrostu. Realizacja 
TUiR Allianz Polska S. A. 
 
 
 
Sprawozdanie o wypłacalności i kondycji finansowej 
31 grudnia 2022 r. 
 
77 
 
tego scenariusza nie powoduje obniżenia poziomu wypłacalności lecz obniża wartość spółki dla 
właścicieli.  
Ograniczanie ryzyka 
Głównym narzędziem ograniczania ryzyka strategicznego są: regularny roczny proces planowania 
(tzw. dialog planistyczny) zawierający specjalnie wyróżniony etap przeglądu strategii działania 
spółki (tzw. dialog strategiczny) zapewniający dogłębną analizę z uwzględnieniem najbardziej 
aktualnych informacji oraz uwzględnienie w w/w procesie opinii szerokiego grona ekspertów. 
Stosowane techniki ograniczania ryzyka strategicznego są monitorowane w zakresie ciągłej ich 
skuteczności. Odbywa się to przede wszystkim poprzez: stałe monitorowanie mitygacji, rozwoju i 
pojawiania się nowych istotnych zagrożeń i ryzyk kluczowych, które są raportowane kwartalnie.",C.6.1 Ryzyko strategiczne  ,88,23,2,2023,1,259400IBCICD0KY7ZW46
"Reputacja TUiR Allianz Polska S.A. jako znanego i świadomego społecznie dostawcy usług 
finansowych zależy od działań w wielu dziedzinach, takich jak jakość produktu, zarządzanie 
przedsiębiorstwem, wynik finansowy, obsługa klientów, relacje z pracownikami, kapitał 
intelektualny i odpowiedzialność korporacyjna. Ryzyko reputacji jest ryzykiem nieoczekiwanego 
spadku wartości posiadanego portfela ubezpieczeń lub wartości przyszłego biznesu 
spowodowanego spadkiem reputacji Spółki lub Grupy Allianz z perspektywy zainteresowanych 
stron. 
Koncentracja ryzyka 
TUiR Allianz Polska S.A. posiada różnorodne produkty skierowane do różnych segmentów i 
odbiorców dlatego nie obserwuje istotnej koncentracji ryzyka z tytułu ryzyka reputacyjnego. W 
związku z rosnącą uwagą opinii publicznej i regulatorów na kwestiach ESG (tj środowiskowe, 
społeczne i sposobu zarządzania) – podejście Spółki do zagadnień ESG jest obszarem 
koncentracji ryzyka reputacyjnego. Jednakże w roku 2021 poziom ryzyka skoncentrowanego w 
obszarze ESG nie był jeszcze znaczący. W roku 2022 dokonało się połączenie polskich spółek 
ubezpieczeniowych działających pod firmami Allianz i Aviva. Ze zdarzeniem tym związana była 
dodatkowa koncentracja ryzyka reputacyjnego. Z w/w koncentracjami nie była związana 
materializacja ryzyka reputacyjnego w roku 2022. 
Analiza wrażliwości i testy warunków skrajnych 
Ryzyko reputacyjne generuje przede wszystkim zagrożenie dla utrzymania przez Spółkę istniejącej 
bazy klientów i wynikającej stąd utraty przyszłych zysków, generację dodatkowych kosztów i w 
konsekwencji utratę środków własnych. Z tego powodu dla analizy wrażliwości przyjęto scenariusz 
testów warunków skrajnych uwzględniający stratę środków własnych równą połowie wartości 
podmodułu SCR modelu standardowego na ryzyko związane z rezygnacjami, co zgodnie z 
kalibracją modelu standardowego odpowiada zdarzeniu nie częstszemu niż 1 na 10 lat. Analiza ta 
na danych na dzień 31 grudnia 2022 r. pokazała, iż realizacja scenariusza spowodowałaby stratę 
środków własnych w wysokości 61,3 mln zł oraz spadek kapitałowego wymogu wypłacalności o 
5,5 mln zł i w rezultacie spadek współczynnika wypłacalności o 7 punktów procentowych. 
Ocena i Ograniczanie ryzyka  
Ograniczanie ryzyka reputacyjnego i zarządzanie nim odbywa się na różnych poziomach. 
Pojedyncze decyzje dotyczące zarządzania ryzykiem reputacyjnym są zintegrowane z ogólnymi 
ramami zarządzania ryzykiem, a zagrożenia reputacyjne są identyfikowane i oceniane w ramach 
rocznej oceny kluczowych ryzyk (z kwartalnymi aktualizacjami), w trakcie której kierownictwo 
wyższego szczebla podejmuje również decyzję w sprawie strategii zarządzania ryzykiem i 
powiązanych działań. Ponadto ryzyko reputacji jest zarządzane indywidualnie dla każdego 
przypadku. Zgodnie z wewnętrznymi regulacjami zarządzania ryzykiem reputacyjnym Funkcja 
Zarządzania Ryzykiem uczestniczy w analizie ryzyk reputacyjnych związanych z oferowanymi 
produktami i z nowo zawieranymi kontraktami. Dokonywane jest to w oparciu o regularny przegląd 
struktury portfela ubezpieczeń, włączenie Funkcji Zarządzania Ryzykiem w proces oceny ryzyka 
nowych dużych, nietypowych umów ubezpieczenia oraz stosowanie w ramach standardowego 
TUiR Allianz Polska S. A. 
 
 
 
Sprawozdanie o wypłacalności i kondycji finansowej 
31 grudnia 2022 r. 
 
78 
 
procesu underwritingu odpowiednich procedur uwzględniających ryzyko reputacyjne (np. poprzez 
określenie apetytu na to ryzyko). Aktywny wkład wnoszą też jednostki biznesowe odpowiedzialne 
za marketing spółki wspierając odpowiednią komunikację m.in. z klientami, partnerami 
biznesowymi i mediami. 
Stosowane techniki ograniczania ryzyka reputacyjnego są monitorowane w zakresie ciągłej ich 
skuteczności. Odbywa się to przede wszystkim poprzez: stałe monitorowanie mitygacji, rozwoju i 
pojawiania się nowych istotnych zagrożeń i ryzyk kluczowych, które są raportowane kwartalnie. 
Dodatkowo odbywa się stałe monitorowanie zdarzeń operacyjnych (szczególnie tych mogących 
mieć negatywny wpływ na reputację Spółki) oraz struktury i wielkości wymogu kapitałowego SCR. 
W konsekwencji monitorowane jest prowadzenie działalności zgodnie z przyjętym apetytem na 
ryzyko.",C.6.2 Ryzyko reputacyjne  ,89,23,2,2023,1,259400IBCICD0KY7ZW46
